Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X (px),Object Location Y (px),Predicted Future Location X (px),Predicted Future Location Y (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714579876.8798323,1714579876.8798323,0.0,sports ball,520,528,520,529,14.285085201263428,center,480,360,800,600
1714579876.9621923,1714579876.9621923,0.0,toilet,511,489,456,374,14.367445230484009,center,480,360,800,600
1714579877.0408502,1714579877.0408502,0.0,toilet,511,489,511,489,14.4461030960083,center,480,360,800,600
1714579877.1178498,1714579877.1178498,0.0,toilet,504,457,497,425,14.523102760314941,center,480,360,800,600
1714579877.1938517,1714579877.1938517,0.0,toilet,504,457,504,457,14.599104642868042,center,480,360,800,600
1714579877.2698493,1714579877.2698493,0.0,sports ball,495,445,470,362,14.675102233886719,center,480,360,800,600
1714579877.3468516,1714579877.3468516,0.0,sports ball,495,445,495,445,14.75210452079773,center,480,360,800,600
1714579877.422912,1714579877.422912,0.0,toilet,489,409,474,361,14.82816481590271,center,480,360,800,600
1714579877.500365,1714579877.500365,0.0,toilet,489,409,489,409,14.905617952346802,center,480,360,800,600
1714579877.5805106,1714579877.5805106,0.0,toilet,481,397,473,385,14.985763549804688,center,480,360,800,600
1714579877.6668262,1714579877.6668262,0.0,toilet,480,397,479,397,15.072079181671143,center,480,360,800,600
1714579877.752477,1714579877.752477,0.0,toilet,472,389,464,381,15.157729864120483,center,480,360,800,600
1714579877.8364298,1714579877.8364298,0.0,toilet,472,388,472,387,15.241682767868042,center,480,360,800,600
1714579879.0512233,1714579879.0512233,0.0,toilet,410,430,348,472,16.45647621154785,center,480,360,800,600
1714579879.126093,1714579879.126093,0.0,sports ball,401,455,307,465,16.5313458442688,center,480,360,800,600
1714579879.205827,1714579879.205827,0.0,sports ball,401,455,401,455,16.611079931259155,center,480,360,800,600
1714579879.2804418,1714579879.2804418,0.0,sports ball,394,487,387,519,16.685694694519043,center,480,360,800,600
1714579879.2804418,1714579879.2804418,0.0,frisbee,394,486,126,659,16.685694694519043,center,480,360,800,600
1714579879.3574414,1714579879.3574414,0.0,sports ball,394,487,394,487,16.762694358825684,center,480,360,800,600
1714579879.3584414,1714579879.3584414,0.0,frisbee,394,486,394,486,16.763694286346436,center,480,360,800,600
1714579879.438005,1714579879.438005,0.0,sports ball,388,520,382,553,16.843257904052734,center,480,360,800,600
1714579879.4390073,1714579879.4390073,0.0,frisbee,388,519,382,552,16.844260215759277,center,480,360,800,600
1714579879.5170038,1714579879.5170038,0.0,sports ball,388,520,388,520,16.92225670814514,center,480,360,800,600
1714579879.5170038,1714579879.5170038,0.0,frisbee,388,519,388,519,16.92225670814514,center,480,360,800,600
1714579879.593149,1714579879.593149,0.0,frisbee,380,558,372,597,16.998401880264282,center,480,360,800,600
1714579879.594149,1714579879.594149,0.0,sports ball,380,558,372,596,16.999402046203613,center,480,360,800,600
1714579879.6691473,1714579879.6691473,0.0,frisbee,379,558,378,558,17.074400186538696,center,480,360,800,600
1714579879.6701472,1714579879.6701472,0.0,sports ball,380,558,380,558,17.07540011405945,center,480,360,800,600
1714579880.1932564,1714579880.1932564,0.0,sports ball,357,587,334,616,17.598509311676025,Nearness,480,360,800,600
1714579880.2736297,1714579880.2736297,0.0,sports ball,357,587,357,587,17.678882598876953,Nearness,480,360,800,600
1714579880.3523724,1714579880.3523724,0.0,sports ball,353,550,349,513,17.757625341415405,Nearness,480,360,800,600
1714579880.430968,1714579880.430968,0.0,sports ball,353,550,353,550,17.83622097969055,Nearness,480,360,800,600
1714579880.511969,1714579880.511969,0.0,sports ball,347,517,341,484,17.917222023010254,Nearness,480,360,800,600
1714579880.5874598,1714579880.5874598,0.0,sports ball,347,517,347,517,17.99271273612976,Nearness,480,360,800,600
1714579880.5884624,1714579880.5884624,0.0,frisbee,347,517,315,476,17.993715286254883,Nearness,480,360,800,600
1714579880.669471,1714579880.669471,0.0,sports ball,342,490,337,463,18.074723958969116,Nearness,480,360,800,600
1714579880.750011,1714579880.750011,0.0,sports ball,342,491,342,492,18.155263900756836,Nearness,480,360,800,600
1714579880.829011,1714579880.829011,0.0,sports ball,338,468,334,445,18.23426389694214,Nearness,480,360,800,600
1714579880.911011,1714579880.911011,0.0,sports ball,338,469,338,470,18.316263914108276,Nearness,480,360,800,600
1714579880.9864237,1714579880.9864237,0.0,sports ball,332,452,326,435,18.391676664352417,Nearness,480,360,800,600
1714579881.0647902,1714579881.0647902,0.0,sports ball,332,452,332,452,18.470043182373047,Nearness,480,360,800,600
1714579881.1422274,1714579881.1422274,0.0,sports ball,328,433,324,414,18.54748034477234,Nearness,480,360,800,600
1714579881.214954,1714579881.214954,0.0,sports ball,328,433,328,433,18.620206832885742,Nearness,480,360,800,600
1714579881.3685458,1714579881.3685458,0.0,frisbee,325,421,303,325,18.77379870414734,Nearness,480,360,800,600
1714579881.4469485,1714579881.4469485,0.0,frisbee,320,414,315,407,18.852201461791992,Nearness,480,360,800,600
1714579881.517508,1714579881.517508,0.0,frisbee,320,413,320,412,18.92276096343994,Nearness,480,360,800,600
1714579896.7237427,1714579896.7237427,0.0,sports ball,340,519,343,505,34.12899565696716,Nearness,480,360,800,600
1714579896.7987447,1714579896.7987447,0.0,sports ball,340,519,340,519,34.20399761199951,Nearness,480,360,800,600
1714579896.874743,1714579896.874743,0.0,sports ball,343,511,346,503,34.279995918273926,Nearness,480,360,800,600
1714579896.95161,1714579896.95161,0.0,sports ball,343,511,343,511,34.356863021850586,Nearness,480,360,800,600
1714579897.0296102,1714579897.0296102,0.0,sports ball,347,502,351,493,34.43486309051514,Nearness,480,360,800,600
1714579897.1059191,1714579897.1059191,0.0,sports ball,347,502,347,502,34.51117205619812,Nearness,480,360,800,600
1714579897.1856415,1714579897.1856415,0.0,sports ball,349,500,351,498,34.5908944606781,Nearness,480,360,800,600
1714579897.2606418,1714579897.2606418,0.0,sports ball,349,500,349,500,34.665894746780396,Nearness,480,360,800,600
1714579897.3436563,1714579897.3436563,0.0,sports ball,354,500,359,500,34.74890923500061,Nearness,480,360,800,600
1714579897.425645,1714579897.425645,0.0,sports ball,354,500,354,500,34.83089804649353,Nearness,480,360,800,600
1714579897.4926476,1714579897.4926476,0.0,sports ball,356,502,358,504,34.89790058135986,Nearness,480,360,800,600
1714579897.5648396,1714579897.5648396,0.0,sports ball,356,502,356,502,34.97009253501892,Nearness,480,360,800,600
1714579897.6404665,1714579897.6404665,0.0,sports ball,359,508,362,514,35.045719385147095,Nearness,480,360,800,600
1714579897.711457,1714579897.711457,0.0,sports ball,359,508,359,508,35.11670994758606,Nearness,480,360,800,600
1714579897.786149,1714579897.786149,0.0,sports ball,363,518,367,528,35.191401958465576,Nearness,480,360,800,600
1714579897.865338,1714579897.865338,0.0,sports ball,363,518,363,518,35.270591020584106,Nearness,480,360,800,600
1714579897.944332,1714579897.944332,0.0,sports ball,367,535,371,552,35.34958481788635,Nearness,480,360,800,600
1714579898.0203617,1714579898.0203617,0.0,sports ball,367,535,367,535,35.42561459541321,Nearness,480,360,800,600
1714579898.1003964,1714579898.1003964,0.0,sports ball,370,546,373,557,35.50564932823181,Nearness,480,360,800,600
1714579898.1768699,1714579898.1768699,0.0,sports ball,370,546,370,546,35.582122802734375,Nearness,480,360,800,600
1714579898.2506049,1714579898.2506049,0.0,sports ball,374,547,378,548,35.65585780143738,Nearness,480,360,800,600
1714579898.3230612,1714579898.3230612,0.0,sports ball,374,547,374,547,35.72831416130066,Nearness,480,360,800,600
1714579898.3985245,1714579898.3985245,0.0,sports ball,378,540,382,533,35.80377745628357,Nearness,480,360,800,600
1714579898.474524,1714579898.474524,0.0,sports ball,377,540,376,540,35.87977695465088,Nearness,480,360,800,600
1714579898.5482082,1714579898.5482082,0.0,sports ball,380,518,383,496,35.95346117019653,Nearness,480,360,800,600
1714579898.6182098,1714579898.6182098,0.0,sports ball,380,518,380,518,36.023462772369385,Nearness,480,360,800,600
1714579898.6946425,1714579898.6946425,0.0,sports ball,384,510,388,502,36.09989547729492,center,480,360,800,600
1714579898.7798219,1714579898.7798219,0.0,sports ball,384,510,384,510,36.18507480621338,center,480,360,800,600
1714579898.8548188,1714579898.8548188,0.0,sports ball,388,502,392,494,36.260071754455566,center,480,360,800,600
1714579898.9348168,1714579898.9348168,0.0,sports ball,388,502,388,502,36.34006977081299,center,480,360,800,600
1714579899.0071876,1714579899.0071876,0.0,sports ball,391,498,394,494,36.41244053840637,center,480,360,800,600
1714579899.0802321,1714579899.0802321,0.0,sports ball,391,498,391,498,36.4854850769043,center,480,360,800,600
1714579899.1542008,1714579899.1542008,0.0,sports ball,394,497,397,496,36.55945372581482,center,480,360,800,600
1714579899.234206,1714579899.234206,0.0,sports ball,394,497,394,497,36.639458894729614,center,480,360,800,600
1714579899.3043623,1714579899.3043623,0.0,sports ball,398,498,402,499,36.7096152305603,center,480,360,800,600
1714579899.386659,1714579899.386659,0.0,sports ball,398,498,398,498,36.79191184043884,center,480,360,800,600
1714579899.4633105,1714579899.4633105,0.0,sports ball,401,505,404,512,36.868563413619995,center,480,360,800,600
1714579899.5393791,1714579899.5393791,0.0,sports ball,401,505,401,505,36.944632053375244,center,480,360,800,600
1714579899.6186268,1714579899.6186268,0.0,sports ball,406,513,411,521,37.02387976646423,center,480,360,800,600
1714579899.699412,1714579899.699412,0.0,sports ball,406,513,406,513,37.10466504096985,center,480,360,800,600
1714579899.7741966,1714579899.7741966,0.0,sports ball,409,526,412,539,37.17944955825806,center,480,360,800,600
1714579899.8514485,1714579899.8514485,0.0,sports ball,409,526,409,526,37.25670146942139,center,480,360,800,600
1714579899.933307,1714579899.933307,0.0,sports ball,411,541,413,556,37.33855986595154,center,480,360,800,600
1714579900.0043886,1714579900.0043886,0.0,sports ball,411,541,411,541,37.40964150428772,center,480,360,800,600
1714579900.0822008,1714579900.0822008,0.0,sports ball,416,540,421,539,37.48745369911194,center,480,360,800,600
1714579900.159183,1714579900.159183,0.0,sports ball,416,540,416,540,37.564435958862305,center,480,360,800,600
1714579900.2261875,1714579900.2261875,0.0,sports ball,418,529,420,518,37.63144040107727,center,480,360,800,600
1714579900.307719,1714579900.307719,0.0,sports ball,418,529,418,529,37.712971925735474,center,480,360,800,600
1714579900.3857193,1714579900.3857193,0.0,sports ball,420,514,422,499,37.7909722328186,center,480,360,800,600
1714579900.4603188,1714579900.4603188,0.0,sports ball,419,514,418,514,37.86557173728943,center,480,360,800,600
1714579900.5303257,1714579900.5303257,0.0,sports ball,422,506,425,498,37.93557858467102,center,480,360,800,600
1714579900.6062138,1714579900.6062138,0.0,sports ball,422,506,422,506,38.01146674156189,center,480,360,800,600
1714579900.6757975,1714579900.6757975,0.0,sports ball,427,502,432,498,38.081050395965576,center,480,360,800,600
1714579900.7544153,1714579900.7544153,0.0,sports ball,426,502,425,502,38.15966820716858,center,480,360,800,600
1714579900.8304143,1714579900.8304143,0.0,sports ball,430,499,434,496,38.23566722869873,center,480,360,800,600
1714579900.904204,1714579900.904204,0.0,sports ball,430,500,430,501,38.30945682525635,center,480,360,800,600
1714579900.9789705,1714579900.9789705,0.0,sports ball,433,500,436,500,38.38422346115112,center,480,360,800,600
1714579901.054184,1714579901.054184,0.0,sports ball,433,500,433,500,38.459436893463135,center,480,360,800,600
1714579901.135165,1714579901.135165,0.0,sports ball,438,503,443,506,38.54041790962219,center,480,360,800,600
1714579901.209169,1714579901.209169,0.0,sports ball,438,503,438,503,38.61442184448242,center,480,360,800,600
1714579901.281728,1714579901.281728,0.0,sports ball,441,510,444,517,38.686980962753296,center,480,360,800,600
1714579901.3578088,1714579901.3578088,0.0,sports ball,441,510,441,510,38.76306176185608,center,480,360,800,600
1714579901.4351814,1714579901.4351814,0.0,sports ball,445,520,449,530,38.840434312820435,center,480,360,800,600
1714579901.5161767,1714579901.5161767,0.0,sports ball,445,520,445,520,38.92142963409424,center,480,360,800,600
1714579901.591182,1714579901.591182,0.0,sports ball,449,536,453,552,38.996434926986694,center,480,360,800,600
1714579901.6691828,1714579901.6691828,0.0,sports ball,450,536,451,536,39.07443571090698,center,480,360,800,600
1714579901.7450225,1714579901.7450225,0.0,sports ball,453,536,456,536,39.150275468826294,center,480,360,800,600
1714579901.8177392,1714579901.8177392,0.0,sports ball,453,536,453,536,39.222992181777954,center,480,360,800,600
1714579901.8889165,1714579901.8889165,0.0,sports ball,456,526,459,516,39.294169425964355,center,480,360,800,600
1714579901.969953,1714579901.969953,0.0,sports ball,456,526,456,526,39.375205993652344,center,480,360,800,600
1714579902.4963856,1714579902.4963856,0.0,sports ball,471,504,486,482,39.90163850784302,center,480,360,800,600
1714579902.566987,1714579902.566987,0.0,sports ball,471,504,471,504,39.97223997116089,center,480,360,800,600
1714579902.6460185,1714579902.6460185,0.0,sports ball,477,506,483,508,40.05127143859863,center,480,360,800,600
1714579902.7185748,1714579902.7185748,0.0,sports ball,477,506,477,506,40.12382769584656,center,480,360,800,600
1714579902.8018498,1714579902.8018498,0.0,sports ball,480,512,483,518,40.20710277557373,center,480,360,800,600
1714579902.87885,1714579902.87885,0.0,sports ball,480,512,480,512,40.28410291671753,center,480,360,800,600
1714579902.9591265,1714579902.9591265,0.0,sports ball,482,521,484,530,40.36437940597534,center,480,360,800,600
1714579903.0385282,1714579903.0385282,0.0,sports ball,482,521,482,521,40.44378113746643,center,480,360,800,600
1714579903.115764,1714579903.115764,0.0,sports ball,485,532,488,543,40.52101683616638,center,480,360,800,600
1714579903.1949432,1714579903.1949432,0.0,sports ball,485,532,485,532,40.60019612312317,center,480,360,800,600
1714579903.2773561,1714579903.2773561,0.0,sports ball,489,535,493,538,40.68260908126831,center,480,360,800,600
1714579903.3529038,1714579903.3529038,0.0,sports ball,489,535,489,535,40.75815677642822,center,480,360,800,600
1714579903.4275246,1714579903.4275246,0.0,sports ball,492,528,495,521,40.83277750015259,center,480,360,800,600
1714579903.5045242,1714579903.5045242,0.0,sports ball,492,528,492,528,40.90977716445923,center,480,360,800,600
1714579903.5774407,1714579903.5774407,0.0,sports ball,493,520,494,512,40.982693672180176,center,480,360,800,600
1714579903.6523814,1714579903.6523814,0.0,sports ball,493,520,493,520,41.057634353637695,center,480,360,800,600
1714579903.7302139,1714579903.7302139,0.0,sports ball,500,511,507,502,41.13546681404114,center,480,360,800,600
1714579903.8072355,1714579903.8072355,0.0,sports ball,500,511,500,511,41.212488412857056,center,480,360,800,600
1714579903.8850248,1714579903.8850248,0.0,sports ball,505,508,510,505,41.29027771949768,center,480,360,800,600
1714579903.9561007,1714579903.9561007,0.0,sports ball,505,508,505,508,41.361353635787964,center,480,360,800,600
1714579904.035937,1714579904.035937,0.0,sports ball,510,508,515,508,41.441190004348755,center,480,360,800,600
1714579904.1170127,1714579904.1170127,0.0,sports ball,509,508,508,508,41.522265672683716,center,480,360,800,600
1714579904.1975865,1714579904.1975865,0.0,sports ball,512,509,515,510,41.60283946990967,center,480,360,800,600
1714579904.2747993,1714579904.2747993,0.0,sports ball,512,509,512,509,41.680052280426025,center,480,360,800,600
1714579904.346553,1714579904.346553,0.0,sports ball,517,516,522,523,41.751806020736694,center,480,360,800,600
1714579904.425112,1714579904.425112,0.0,sports ball,517,516,517,516,41.83036494255066,center,480,360,800,600
1714579904.5024796,1714579904.5024796,0.0,sports ball,521,526,525,536,41.90773248672485,center,480,360,800,600
1714579904.570634,1714579904.570634,0.0,sports ball,521,526,521,526,41.975886821746826,center,480,360,800,600
1714579904.6513424,1714579904.6513424,0.0,sports ball,526,535,531,544,42.05659532546997,center,480,360,800,600
1714579904.7283306,1714579904.7283306,0.0,sports ball,526,535,526,535,42.133583545684814,center,480,360,800,600
1714579904.8080268,1714579904.8080268,0.0,sports ball,529,535,532,535,42.213279724121094,center,480,360,800,600
1714579904.8862958,1714579904.8862958,0.0,sports ball,529,535,529,535,42.29154872894287,center,480,360,800,600
1714579904.9610558,1714579904.9610558,0.0,sports ball,535,529,541,523,42.36630868911743,center,480,360,800,600
1714579905.031058,1714579905.031058,0.0,sports ball,535,529,535,529,42.43631100654602,center,480,360,800,600
1714579905.105664,1714579905.105664,0.0,sports ball,538,520,541,511,42.51091694831848,center,480,360,800,600
1714579905.1748748,1714579905.1748748,0.0,sports ball,538,520,538,520,42.58012771606445,center,480,360,800,600
1714579905.25749,1714579905.25749,0.0,sports ball,542,510,546,500,42.66274285316467,center,480,360,800,600
1714579905.33891,1714579905.33891,0.0,sports ball,542,510,542,510,42.744163036346436,center,480,360,800,600
1714579905.4207673,1714579905.4207673,0.0,sports ball,546,510,550,510,42.82602024078369,center,480,360,800,600
1714579905.4988072,1714579905.4988072,0.0,sports ball,545,510,544,510,42.90406012535095,center,480,360,800,600
1714579905.5746915,1714579905.5746915,0.0,sports ball,549,510,553,510,42.979944467544556,center,480,360,800,600
1714579905.6571572,1714579905.6571572,0.0,sports ball,549,510,549,510,43.06241011619568,center,480,360,800,600
1714579905.7311532,1714579905.7311532,0.0,sports ball,553,516,557,522,43.1364061832428,center,480,360,800,600
1714579905.8113477,1714579905.8113477,0.0,sports ball,554,515,555,514,43.2166006565094,center,480,360,800,600
1714579905.889344,1714579905.889344,0.0,sports ball,557,524,560,533,43.294596910476685,center,480,360,800,600
1714579905.963344,1714579905.963344,0.0,sports ball,557,524,557,524,43.36859703063965,center,480,360,800,600
1714579906.0430474,1714579906.0430474,0.0,sports ball,561,534,565,544,43.4483003616333,center,480,360,800,600
1714579906.114047,1714579906.114047,0.0,sports ball,561,534,561,534,43.51929998397827,center,480,360,800,600
1714579906.1950488,1714579906.1950488,0.0,sports ball,565,535,569,536,43.60030174255371,center,480,360,800,600
1714579906.2750528,1714579906.2750528,0.0,sports ball,565,535,565,535,43.68030571937561,center,480,360,800,600
1714579906.3560503,1714579906.3560503,0.0,sports ball,569,529,573,523,43.761303186416626,center,480,360,800,600
1714579906.4324143,1714579906.4324143,0.0,sports ball,569,529,569,529,43.83766722679138,center,480,360,800,600
1714579906.500469,1714579906.500469,0.0,sports ball,573,522,577,515,43.90572190284729,center,480,360,800,600
1714579906.5761414,1714579906.5761414,0.0,sports ball,573,522,573,522,43.98139429092407,center,480,360,800,600
1714579906.6557581,1714579906.6557581,0.0,sports ball,580,514,587,506,44.06101107597351,center,480,360,800,600
1714579906.729755,1714579906.729755,0.0,sports ball,580,514,580,514,44.13500785827637,center,480,360,800,600
1714579906.8017547,1714579906.8017547,0.0,sports ball,584,513,588,512,44.20700764656067,center,480,360,800,600
1714579907.1174226,1714579907.1174226,0.0,sports ball,592,522,600,531,44.52267551422119,center,480,360,800,600
1714579907.1934254,1714579907.1934254,0.0,sports ball,592,522,592,522,44.59867835044861,center,480,360,800,600
1714579907.2738223,1714579907.2738223,0.0,sports ball,598,532,604,542,44.67907524108887,center,480,360,800,600
1714579907.3551672,1714579907.3551672,0.0,sports ball,598,532,598,532,44.760420083999634,center,480,360,800,600
1714579907.4269028,1714579907.4269028,0.0,sports ball,601,537,604,542,44.83215570449829,center,480,360,800,600
1714579907.5084364,1714579907.5084364,0.0,sports ball,601,537,601,537,44.913689374923706,center,480,360,800,600
1714579907.5874388,1714579907.5874388,0.0,sports ball,607,535,613,533,44.9926917552948,center,480,360,800,600
1714579907.6561399,1714579907.6561399,0.0,sports ball,606,535,605,535,45.06139278411865,center,480,360,800,600
1714579907.7364223,1714579907.7364223,0.0,sports ball,610,529,614,523,45.14167523384094,center,480,360,800,600
1714579907.813183,1714579907.813183,0.0,sports ball,610,530,610,531,45.21843600273132,center,480,360,800,600
1714579907.891659,1714579907.891659,0.0,sports ball,613,522,616,514,45.29691195487976,center,480,360,800,600
1714579907.9717696,1714579907.9717696,0.0,sports ball,613,522,613,522,45.37702250480652,center,480,360,800,600
1714579908.0487752,1714579908.0487752,0.0,sports ball,617,521,621,520,45.45402812957764,center,480,360,800,600
1714579908.1217725,1714579908.1217725,0.0,sports ball,617,521,617,521,45.5270254611969,center,480,360,800,600
1714579908.1973205,1714579908.1973205,0.0,sports ball,619,521,621,521,45.60257339477539,center,480,360,800,600
1714579908.2803414,1714579908.2803414,0.0,sports ball,619,521,619,521,45.68559432029724,center,480,360,800,600
1714579908.362338,1714579908.362338,0.0,sports ball,624,525,629,529,45.76759099960327,center,480,360,800,600
1714579908.442338,1714579908.442338,0.0,sports ball,624,525,624,525,45.847590923309326,center,480,360,800,600
1714579908.5462255,1714579908.5462255,0.0,sports ball,628,534,632,543,45.951478481292725,center,480,360,800,600
1714579908.6349435,1714579908.6349435,0.0,sports ball,628,534,628,534,46.04019641876221,center,480,360,800,600
1714579908.7497866,1714579908.7497866,0.0,sports ball,632,538,636,542,46.1550395488739,center,480,360,800,600
1714579908.86573,1714579908.86573,0.0,sports ball,633,539,634,540,46.27098298072815,center,480,360,800,600
1714579908.9853156,1714579908.9853156,0.0,sports ball,638,538,643,537,46.39056849479675,center,480,360,800,600
1714579909.07653,1714579909.07653,0.0,sports ball,638,538,638,538,46.48178291320801,center,480,360,800,600
1714579909.1665273,1714579909.1665273,0.0,sports ball,642,532,646,526,46.57178020477295,center,480,360,800,600
1714579909.2465281,1714579909.2465281,0.0,sports ball,642,532,642,532,46.65178108215332,center,480,360,800,600
1714579909.33381,1714579909.33381,0.0,sports ball,647,528,652,524,46.739063024520874,center,480,360,800,600
1714579909.4188104,1714579909.4188104,0.0,sports ball,647,528,647,528,46.824063301086426,center,480,360,800,600
1714579909.495799,1714579909.495799,0.0,sports ball,652,526,657,524,46.90105199813843,center,480,360,800,600
1714579909.5763013,1714579909.5763013,0.0,sports ball,652,526,652,526,46.98155426979065,center,480,360,800,600
1714579909.65643,1714579909.65643,0.0,sports ball,656,527,660,528,47.06168293952942,center,480,360,800,600
1714579909.7373214,1714579909.7373214,0.0,sports ball,656,527,656,527,47.142574310302734,center,480,360,800,600
1714579909.8193562,1714579909.8193562,0.0,sports ball,663,532,670,537,47.22460913658142,center,480,360,800,600
1714579909.8963556,1714579909.8963556,0.0,sports ball,663,532,663,532,47.30160856246948,center,480,360,800,600
1714579909.9746099,1714579909.9746099,0.0,sports ball,666,538,669,544,47.379862785339355,center,480,360,800,600
1714579910.052614,1714579910.052614,0.0,sports ball,666,538,666,538,47.45786690711975,center,480,360,800,600
1714579910.1336138,1714579910.1336138,0.0,sports ball,670,539,674,540,47.53886675834656,center,480,360,800,600
1714579910.2278833,1714579910.2278833,0.0,sports ball,670,539,670,539,47.63313627243042,center,480,360,800,600
1714579910.3233078,1714579910.3233078,0.0,sports ball,675,538,680,537,47.72856068611145,center,480,360,800,600
1714579910.4128013,1714579910.4128013,0.0,sports ball,675,538,675,538,47.81805419921875,center,480,360,800,600
1714579910.4967985,1714579910.4967985,0.0,sports ball,680,533,685,528,47.90205144882202,center,480,360,800,600
1714579910.5797985,1714579910.5797985,0.0,sports ball,679,533,678,533,47.98505139350891,center,480,360,800,600
1714579910.6661913,1714579910.6661913,0.0,sports ball,683,531,687,529,48.071444272994995,center,480,360,800,600
1714579910.7461898,1714579910.7461898,0.0,sports ball,683,531,683,531,48.151442766189575,center,480,360,800,600
1714579910.827195,1714579910.827195,0.0,sports ball,688,532,693,533,48.23244786262512,center,480,360,800,600
1714579910.903845,1714579910.903845,0.0,sports ball,688,532,688,532,48.3090980052948,center,480,360,800,600
1714579910.9825566,1714579910.9825566,0.0,sports ball,693,535,698,538,48.38780951499939,center,480,360,800,600
1714579911.0624132,1714579911.0624132,0.0,sports ball,693,535,693,535,48.467666149139404,center,480,360,800,600
1714579911.137334,1714579911.137334,0.0,sports ball,698,542,703,549,48.54258704185486,center,480,360,800,600
1714579911.2113554,1714579911.2113554,0.0,sports ball,698,542,698,542,48.61660838127136,center,480,360,800,600
1714579911.2928014,1714579911.2928014,0.0,sports ball,703,543,708,544,48.69805431365967,center,480,360,800,600
1714579911.372334,1714579911.372334,0.0,sports ball,703,544,703,545,48.777586936950684,center,480,360,800,600
1714579911.448334,1714579911.448334,0.0,sports ball,707,542,711,540,48.85358691215515,center,480,360,800,600
1714579911.5254567,1714579911.5254567,0.0,sports ball,707,542,707,542,48.93070960044861,center,480,360,800,600
1714579911.603455,1714579911.603455,0.0,sports ball,711,539,715,536,49.008708000183105,center,480,360,800,600
1714579911.6854122,1714579911.6854122,0.0,sports ball,711,539,711,539,49.090665102005005,center,480,360,800,600
1714579911.7544146,1714579911.7544146,0.0,sports ball,715,538,719,537,49.15966749191284,center,480,360,800,600
1714579911.8268769,1714579911.8268769,0.0,sports ball,715,537,715,536,49.2321298122406,center,480,360,800,600
1714579911.907424,1714579911.907424,0.0,sports ball,720,536,725,535,49.31267690658569,center,480,360,800,600
1714579911.983881,1714579911.983881,0.0,sports ball,720,536,720,536,49.3891339302063,center,480,360,800,600
1714579912.0544908,1714579912.0544908,0.0,sports ball,727,540,734,544,49.45974373817444,center,480,360,800,600
1714579912.1339614,1714579912.1339614,0.0,sports ball,727,540,727,540,49.53921437263489,center,480,360,800,600
1714579912.2077749,1714579912.2077749,0.0,sports ball,733,545,739,550,49.613027811050415,center,480,360,800,600
1714579912.285097,1714579912.285097,0.0,sports ball,733,545,733,545,49.690349817276,center,480,360,800,600
1714579912.389747,1714579912.389747,0.0,sports ball,738,547,743,549,49.794999837875366,center,480,360,800,600
1714579912.472754,1714579912.472754,0.0,sports ball,738,547,738,547,49.87800693511963,center,480,360,800,600
1714579912.553756,1714579912.553756,0.0,sports ball,742,545,746,543,49.95900893211365,center,480,360,800,600
1714579912.631754,1714579912.631754,0.0,sports ball,742,545,742,545,50.037006855010986,center,480,360,800,600
1714579912.7097547,1714579912.7097547,0.0,sports ball,746,543,750,541,50.115007638931274,center,480,360,800,600
1714579912.7867563,1714579912.7867563,0.0,sports ball,746,543,746,543,50.19200921058655,center,480,360,800,600
1714579912.8607402,1714579912.8607402,0.0,sports ball,752,543,758,543,50.26599311828613,center,480,360,800,600
1714579912.9368653,1714579912.9368653,0.0,sports ball,753,543,754,543,50.34211826324463,center,480,360,800,600
1714579913.0161722,1714579913.0161722,0.0,sports ball,757,543,761,543,50.421425104141235,center,480,360,800,600
1714579913.0951495,1714579913.0951495,0.0,sports ball,756,543,755,543,50.50040245056152,center,480,360,800,600
1714579913.1747487,1714579913.1747487,0.0,sports ball,763,546,770,549,50.58000159263611,center,480,360,800,600
1714579913.246747,1714579913.246747,0.0,sports ball,763,546,763,546,50.651999950408936,center,480,360,800,600
1714579913.3164504,1714579913.3164504,0.0,sports ball,768,550,773,554,50.72170329093933,center,480,360,800,600
1714579913.3926978,1714579913.3926978,0.0,sports ball,768,550,768,550,50.797950744628906,center,480,360,800,600
1714579913.4586983,1714579913.4586983,0.0,sports ball,771,550,774,550,50.863951206207275,center,480,360,800,600
1714579913.5326989,1714579913.5326989,0.0,sports ball,771,550,771,550,50.9379518032074,center,480,360,800,600
1714579913.6050596,1714579913.6050596,0.0,sports ball,777,548,783,546,51.01031255722046,center,480,360,800,600
1714579913.6810656,1714579913.6810656,0.0,sports ball,777,548,777,548,51.086318492889404,center,480,360,800,600
1714579913.7711415,1714579913.7711415,0.0,sports ball,783,547,789,546,51.17639446258545,center,480,360,800,600
1714579913.841137,1714579913.841137,0.0,sports ball,783,547,783,547,51.246389865875244,center,480,360,800,600
1714579913.9201362,1714579913.9201362,0.0,sports ball,789,548,795,549,51.32538914680481,center,480,360,800,600
1714579913.9921362,1714579913.9921362,0.0,sports ball,789,548,789,548,51.39738917350769,center,480,360,800,600
1714579914.0618799,1714579914.0618799,0.0,sports ball,796,550,803,552,51.467132806777954,center,480,360,800,600
1714579914.1383276,1714579914.1383276,0.0,sports ball,796,549,796,548,51.543580532073975,center,480,360,800,600
